0,0,0,0,31,out
0,0,1,0,31,out
0,0,2,0,31,out
0,0,3,0,31,out
0,0,4,0,31,out
0,0,5,0,31,out
0,0,6,0,31,out
0,0,7,0,31,out
0,0,8,0,31,out
0,0,9,0,31,out
0,0,10,0,31,out
0,0,11,0,31,out
0,0,12,0,31,out
0,0,13,0,31,out
0,0,14,0,31,out
0,0,15,0,31,out
0,0,16,0,31,out
0,0,17,0,31,out
0,0,18,0,31,out
0,0,19,0,31,out
0,1,0,1,15,out
0,1,1,1,15,out
0,1,2,1,15,out
0,1,3,1,15,out
0,1,4,1,15,out
0,1,5,1,15,out
0,1,6,1,15,out
0,1,7,1,15,out
0,1,8,1,15,out
0,1,9,1,15,out
0,1,10,1,15,out
0,1,11,1,15,out
0,1,12,1,15,out
0,1,13,1,15,out
0,1,14,1,15,out
0,1,15,1,15,out
0,1,16,1,15,out
0,1,17,1,15,out
0,1,18,1,15,out
0,1,19,1,15,out
0,2,0,2,19,out
0,2,1,2,19,out
0,2,2,2,19,out
0,2,3,2,19,out
0,2,4,2,19,out
0,2,5,2,19,out
0,2,6,2,19,out
0,2,7,2,19,out
0,2,8,2,19,out
0,2,9,2,19,out
0,2,10,2,19,out
0,2,11,2,19,out
0,2,12,2,19,out
0,2,13,2,19,out
0,2,14,2,19,out
0,2,15,2,19,out
0,2,16,2,19,out
0,2,17,2,19,out
0,2,18,2,19,out
0,2,19,2,19,out
0,3,0,3,39,out
0,3,1,3,39,out
0,3,2,3,39,out
0,3,3,3,39,out
0,3,4,3,39,out
0,3,5,3,39,out
0,3,6,3,39,out
0,3,7,3,39,out
0,3,8,3,39,out
0,3,9,3,39,out
0,3,10,3,39,out
0,3,11,3,39,out
0,3,12,3,39,out
0,3,13,3,39,out
0,3,14,3,39,out
0,3,15,3,39,out
0,3,16,3,39,out
0,3,17,3,39,out
0,3,18,3,39,out
0,3,19,3,39,out
0,4,0,4,3,out
0,4,1,4,3,out
0,4,2,4,3,out
0,4,3,4,3,out
0,4,4,4,3,out
0,4,5,4,3,out
0,4,6,4,3,out
0,4,7,4,3,out
0,4,8,4,3,out
0,4,9,4,3,out
0,4,10,4,3,out
0,4,11,4,3,out
0,4,12,4,3,out
0,4,13,4,3,out
0,4,14,4,3,out
0,4,15,4,3,out
0,4,16,4,3,out
0,4,17,4,3,out
0,4,18,4,3,out
0,4,19,4,3,out
0,5,0,5,35,out
0,5,1,5,35,out
0,5,2,5,35,out
0,5,3,5,35,out
0,5,4,5,35,out
0,5,5,5,35,out
0,5,6,5,35,out
0,5,7,5,35,out
0,5,8,5,35,out
0,5,9,5,35,out
0,5,10,5,35,out
0,5,11,5,35,out
0,5,12,5,35,out
0,5,13,5,35,out
0,5,14,5,35,out
0,5,15,5,35,out
0,5,16,5,35,out
0,5,17,5,35,out
0,5,18,5,35,out
0,5,19,5,35,out
0,6,0,6,10,out
0,6,1,6,10,out
0,6,2,6,10,out
0,6,3,6,10,out
0,6,4,6,10,out
0,6,5,6,10,out
0,6,6,6,10,out
0,6,7,6,10,out
0,6,8,6,10,out
0,6,9,6,10,out
0,6,10,6,10,out
0,6,11,6,10,out
0,6,12,6,10,out
0,6,13,6,10,out
0,6,14,6,10,out
0,6,15,6,10,out
0,6,16,6,10,out
0,6,17,6,10,out
0,6,18,6,10,out
0,6,19,6,10,out
0,7,0,7,9,out
0,7,1,7,9,out
0,7,2,7,9,out
0,7,3,7,9,out
0,7,4,7,9,out
0,7,5,7,9,out
0,7,6,7,9,out
0,7,7,7,9,out
0,7,8,7,9,out
0,7,9,7,9,out
0,7,10,7,9,out
0,7,11,7,9,out
0,7,12,7,9,out
0,7,13,7,9,out
0,7,14,7,9,out
0,7,15,7,9,out
0,7,16,7,9,out
0,7,17,7,9,out
0,7,18,7,9,out
0,7,19,7,9,out
0,8,0,8,11,out
0,8,1,8,11,out
0,8,2,8,11,out
0,8,3,8,11,out
0,8,4,8,11,out
0,8,5,8,11,out
0,8,6,8,11,out
0,8,7,8,11,out
0,8,8,8,11,out
0,8,9,8,11,out
0,8,10,8,11,out
0,8,11,8,11,out
0,8,12,8,11,out
0,8,13,8,11,out
0,8,14,8,11,out
0,8,15,8,11,out
0,8,16,8,11,out
0,8,17,8,11,out
0,8,18,8,11,out
0,8,19,8,11,out
0,9,0,9,26,out
0,9,1,9,26,out
0,9,2,9,26,out
0,9,3,9,26,out
0,9,4,9,26,out
0,9,5,9,26,out
0,9,6,9,26,out
0,9,7,9,26,out
0,9,8,9,26,out
0,9,9,9,26,out
0,9,10,9,26,out
0,9,11,9,26,out
0,9,12,9,26,out
0,9,13,9,26,out
0,9,14,9,26,out
0,9,15,9,26,out
0,9,16,9,26,out
0,9,17,9,26,out
0,9,18,9,26,out
0,9,19,9,26,out
0,10,0,10,21,out
0,10,1,10,21,out
0,10,2,10,21,out
0,10,3,10,21,out
0,10,4,10,21,out
0,10,5,10,21,out
0,10,6,10,21,out
0,10,7,10,21,out
0,10,8,10,21,out
0,10,9,10,21,out
0,10,10,10,21,out
0,10,11,10,21,out
0,10,12,10,21,out
0,10,13,10,21,out
0,10,14,10,21,out
0,10,15,10,21,out
0,10,16,10,21,out
0,10,17,10,21,out
0,10,18,10,21,out
0,10,19,10,21,out
0,11,0,11,34,out
0,11,1,11,34,out
0,11,2,11,34,out
0,11,3,11,34,out
0,11,4,11,34,out
0,11,5,11,34,out
0,11,6,11,34,out
0,11,7,11,34,out
0,11,8,11,34,out
0,11,9,11,34,out
0,11,10,11,34,out
0,11,11,11,34,out
0,11,12,11,34,out
0,11,13,11,34,out
0,11,14,11,34,out
0,11,15,11,34,out
0,11,16,11,34,out
0,11,17,11,34,out
0,11,18,11,34,out
0,11,19,11,34,out
0,12,0,12,37,out
0,12,1,12,37,out
0,12,2,12,37,out
0,12,3,12,37,out
0,12,4,12,37,out
0,12,5,12,37,out
0,12,6,12,37,out
0,12,7,12,37,out
0,12,8,12,37,out
0,12,9,12,37,out
0,12,10,12,37,out
0,12,11,12,37,out
0,12,12,12,37,out
0,12,13,12,37,out
0,12,14,12,37,out
0,12,15,12,37,out
0,12,16,12,37,out
0,12,17,12,37,out
0,12,18,12,37,out
0,12,19,12,37,out
0,13,0,13,36,out
0,13,1,13,36,out
0,13,2,13,36,out
0,13,3,13,36,out
0,13,4,13,36,out
0,13,5,13,36,out
0,13,6,13,36,out
0,13,7,13,36,out
0,13,8,13,36,out
0,13,9,13,36,out
0,13,10,13,36,out
0,13,11,13,36,out
0,13,12,13,36,out
0,13,13,13,36,out
0,13,14,13,36,out
0,13,15,13,36,out
0,13,16,13,36,out
0,13,17,13,36,out
0,13,18,13,36,out
0,13,19,13,36,out
0,14,0,14,14,out
0,14,1,14,14,out
0,14,2,14,14,out
0,14,3,14,14,out
0,14,4,14,14,out
0,14,5,14,14,out
0,14,6,14,14,out
0,14,7,14,14,out
0,14,8,14,14,out
0,14,9,14,14,out
0,14,10,14,14,out
0,14,11,14,14,out
0,14,12,14,14,out
0,14,13,14,14,out
0,14,14,14,14,out
0,14,15,14,14,out
0,14,16,14,14,out
0,14,17,14,14,out
0,14,18,14,14,out
0,14,19,14,14,out
0,15,0,15,12,out
0,15,1,15,12,out
0,15,2,15,12,out
0,15,3,15,12,out
0,15,4,15,12,out
0,15,5,15,12,out
0,15,6,15,12,out
0,15,7,15,12,out
0,15,8,15,12,out
0,15,9,15,12,out
0,15,10,15,12,out
0,15,11,15,12,out
0,15,12,15,12,out
0,15,13,15,12,out
0,15,14,15,12,out
0,15,15,15,12,out
0,15,16,15,12,out
0,15,17,15,12,out
0,15,18,15,12,out
0,15,19,15,12,out
0,16,0,16,25,out
0,16,1,16,25,out
0,16,2,16,25,out
0,16,3,16,25,out
0,16,4,16,25,out
0,16,5,16,25,out
0,16,6,16,25,out
0,16,7,16,25,out
0,16,8,16,25,out
0,16,9,16,25,out
0,16,10,16,25,out
0,16,11,16,25,out
0,16,12,16,25,out
0,16,13,16,25,out
0,16,14,16,25,out
0,16,15,16,25,out
0,16,16,16,25,out
0,16,17,16,25,out
0,16,18,16,25,out
0,16,19,16,25,out
0,17,0,17,23,out
0,17,1,17,23,out
0,17,2,17,23,out
0,17,3,17,23,out
0,17,4,17,23,out
0,17,5,17,23,out
0,17,6,17,23,out
0,17,7,17,23,out
0,17,8,17,23,out
0,17,9,17,23,out
0,17,10,17,23,out
0,17,11,17,23,out
0,17,12,17,23,out
0,17,13,17,23,out
0,17,14,17,23,out
0,17,15,17,23,out
0,17,16,17,23,out
0,17,17,17,23,out
0,17,18,17,23,out
0,17,19,17,23,out
0,18,0,18,33,out
0,18,1,18,33,out
0,18,2,18,33,out
0,18,3,18,33,out
0,18,4,18,33,out
0,18,5,18,33,out
0,18,6,18,33,out
0,18,7,18,33,out
0,18,8,18,33,out
0,18,9,18,33,out
0,18,10,18,33,out
0,18,11,18,33,out
0,18,12,18,33,out
0,18,13,18,33,out
0,18,14,18,33,out
0,18,15,18,33,out
0,18,16,18,33,out
0,18,17,18,33,out
0,18,18,18,33,out
0,18,19,18,33,out
0,19,0,19,6,out
0,19,1,19,6,out
0,19,2,19,6,out
0,19,3,19,6,out
0,19,4,19,6,out
0,19,5,19,6,out
0,19,6,19,6,out
0,19,7,19,6,out
0,19,8,19,6,out
0,19,9,19,6,out
0,19,10,19,6,out
0,19,11,19,6,out
0,19,12,19,6,out
0,19,13,19,6,out
0,19,14,19,6,out
0,19,15,19,6,out
0,19,16,19,6,out
0,19,17,19,6,out
0,19,18,19,6,out
0,19,19,19,6,out
0,0,0,0,31,coming
100,0,0,0,31,in
228,0,1,0,31,coming
328,0,1,0,31,in
456,0,2,0,31,coming
556,0,2,0,31,in
684,0,3,0,31,coming
784,0,3,0,31,in
795,0,10,0,31,coming
895,0,10,0,31,in
1000,0,11,0,31,coming
1100,0,11,0,31,in
1228,0,12,0,31,coming
1328,0,12,0,31,in
1456,0,13,0,31,coming
1556,0,13,0,31,in
1558,0,0,0,31,out
1558,0,1,0,31,out
1558,0,2,0,31,out
1558,0,3,0,31,out
1558,0,4,0,31,out
1558,0,5,0,31,out
1558,0,6,0,31,out
1558,0,7,0,31,out
1558,0,8,0,31,out
1558,0,9,0,31,out
1558,0,10,0,31,out
1558,0,11,0,31,out
1558,0,12,0,31,out
1558,0,13,0,31,out
1558,0,14,0,31,out
1558,0,15,0,31,out
1558,0,16,0,31,out
1558,0,17,0,31,out
1558,0,18,0,31,out
1558,0,19,0,31,out
1558,0,0,20,22,coming
1658,0,0,20,22,in
1670,0,6,20,22,coming
1770,0,6,20,22,in
1832,0,7,20,22,coming
1932,0,7,20,22,in
1977,0,1,20,22,coming
2077,0,1,20,22,in
2116,0,2,20,22,coming
2216,0,2,20,22,in
2303,0,4,20,22,coming
2403,0,4,20,22,in
2509,0,5,20,22,coming
2609,0,5,20,22,in
3116,0,14,20,22,coming
3216,0,14,20,22,in
3247,0,0,20,22,out
3247,0,1,20,22,out
3247,0,2,20,22,out
3247,0,3,20,22,out
3247,0,4,20,22,out
3247,0,5,20,22,out
3247,0,6,20,22,out
3247,0,7,20,22,out
3247,0,8,20,22,out
3247,0,9,20,22,out
3247,0,10,20,22,out
3247,0,11,20,22,out
3247,0,12,20,22,out
3247,0,13,20,22,out
3247,0,14,20,22,out
3247,0,15,20,22,out
3247,0,16,20,22,out
3247,0,17,20,22,out
3247,0,18,20,22,out
3247,0,19,20,22,out
3247,0,0,21,0,coming
3347,0,0,21,0,in
3475,0,1,21,0,coming
3575,0,1,21,0,in
3703,0,2,21,0,coming
3803,0,2,21,0,in
3872,0,6,21,0,coming
3972,0,6,21,0,in
4045,0,7,21,0,coming
4145,0,7,21,0,in
4155,0,0,21,0,out
4155,0,1,21,0,out
4155,0,2,21,0,out
4155,0,3,21,0,out
4155,0,4,21,0,out
4155,0,5,21,0,out
4155,0,6,21,0,out
4155,0,7,21,0,out
4155,0,8,21,0,out
4155,0,9,21,0,out
4155,0,10,21,0,out
4155,0,11,21,0,out
4155,0,12,21,0,out
4155,0,13,21,0,out
4155,0,14,21,0,out
4155,0,15,21,0,out
4155,0,16,21,0,out
4155,0,17,21,0,out
4155,0,18,21,0,out
4155,0,19,21,0,out
4155,0,0,22,20,coming
4255,0,0,22,20,in
4383,0,1,22,20,coming
4483,0,1,22,20,in
4611,0,2,22,20,coming
4711,0,2,22,20,in
4839,0,3,22,20,coming
4939,0,3,22,20,in
5067,0,4,22,20,coming
5167,0,4,22,20,in
5295,0,5,22,20,coming
5395,0,5,22,20,in
5458,0,10,22,20,coming
5558,0,10,22,20,in
5598,0,11,22,20,coming
5698,0,11,22,20,in
5826,0,12,22,20,coming
5926,0,12,22,20,in
6054,0,13,22,20,coming
6154,0,13,22,20,in
6282,0,14,22,20,coming
6382,0,14,22,20,in
6510,0,15,22,20,coming
6610,0,15,22,20,in
6719,0,0,22,20,out
6719,0,1,22,20,out
6719,0,2,22,20,out
6719,0,3,22,20,out
6719,0,4,22,20,out
6719,0,5,22,20,out
6719,0,6,22,20,out
6719,0,7,22,20,out
6719,0,8,22,20,out
6719,0,9,22,20,out
6719,0,10,22,20,out
6719,0,11,22,20,out
6719,0,12,22,20,out
6719,0,13,22,20,out
6719,0,14,22,20,out
6719,0,15,22,20,out
6719,0,16,22,20,out
6719,0,17,22,20,out
6719,0,18,22,20,out
6719,0,19,22,20,out
6719,0,0,23,1,coming
6819,0,0,23,1,in
6928,0,5,23,1,coming
7028,0,5,23,1,in
7200,0,6,23,1,coming
7300,0,6,23,1,in
7428,0,7,23,1,coming
7528,0,7,23,1,in
7656,0,8,23,1,coming
7756,0,8,23,1,in
7820,0,2,23,1,coming
7920,0,2,23,1,in
8037,0,3,23,1,coming
8137,0,3,23,1,in
8265,0,4,23,1,coming
8365,0,4,23,1,in
8489,0,10,23,1,coming
8589,0,10,23,1,in
8630,0,11,23,1,coming
8730,0,11,23,1,in
8754,0,0,23,1,out
8754,0,1,23,1,out
8754,0,2,23,1,out
8754,0,3,23,1,out
8754,0,4,23,1,out
8754,0,5,23,1,out
8754,0,6,23,1,out
8754,0,7,23,1,out
8754,0,8,23,1,out
8754,0,9,23,1,out
8754,0,10,23,1,out
8754,0,11,23,1,out
8754,0,12,23,1,out
8754,0,13,23,1,out
8754,0,14,23,1,out
8754,0,15,23,1,out
8754,0,16,23,1,out
8754,0,17,23,1,out
8754,0,18,23,1,out
8754,0,19,23,1,out
8754,0,0,24,28,coming
8854,0,0,24,28,in
8951,0,10,24,28,coming
9051,0,10,24,28,in
9091,0,1,24,28,coming
9191,0,1,24,28,in
9210,0,2,24,28,coming
9310,0,2,24,28,in
9438,0,3,24,28,coming
9538,0,3,24,28,in
9666,0,4,24,28,coming
9766,0,4,24,28,in
9894,0,5,24,28,coming
9994,0,5,24,28,in
10122,0,6,24,28,coming
10222,0,6,24,28,in
10350,0,7,24,28,coming
10450,0,7,24,28,in
10533,0,9,24,28,coming
10633,0,9,24,28,in
11753,0,8,24,28,coming
11853,0,8,24,28,in
16792,0,11,24,28,coming
16892,0,11,24,28,in
44771,0,12,24,28,coming
44871,0,12,24,28,in
44999,0,13,24,28,coming
45099,0,13,24,28,in
52468,0,14,24,28,coming
52568,0,14,24,28,in
52588,0,0,24,28,out
52588,0,1,24,28,out
52588,0,2,24,28,out
52588,0,3,24,28,out
52588,0,4,24,28,out
52588,0,5,24,28,out
52588,0,6,24,28,out
52588,0,7,24,28,out
52588,0,8,24,28,out
52588,0,9,24,28,out
52588,0,10,24,28,out
52588,0,11,24,28,out
52588,0,12,24,28,out
52588,0,13,24,28,out
52588,0,14,24,28,out
52588,0,15,24,28,out
52588,0,16,24,28,out
52588,0,17,24,28,out
52588,0,18,24,28,out
52588,0,19,24,28,out
52588,0,0,25,5,coming
52688,0,0,25,5,in
52816,0,1,25,5,coming
52916,0,1,25,5,in
53084,0,3,25,5,coming
53184,0,3,25,5,in
53200,0,6,25,5,coming
53300,0,6,25,5,in
53323,0,2,25,5,coming
53423,0,2,25,5,in
53490,0,7,25,5,coming
53590,0,7,25,5,in
53666,0,0,25,5,out
53666,0,1,25,5,out
53666,0,2,25,5,out
53666,0,3,25,5,out
53666,0,4,25,5,out
53666,0,5,25,5,out
53666,0,6,25,5,out
53666,0,7,25,5,out
53666,0,8,25,5,out
53666,0,9,25,5,out
53666,0,10,25,5,out
53666,0,11,25,5,out
53666,0,12,25,5,out
53666,0,13,25,5,out
53666,0,14,25,5,out
53666,0,15,25,5,out
53666,0,16,25,5,out
53666,0,17,25,5,out
53666,0,18,25,5,out
53666,0,19,25,5,out
53666,0,0,26,16,coming
53766,0,0,26,16,in
53857,0,9,26,16,coming
53957,0,9,26,16,in
53986,0,10,26,16,coming
54086,0,10,26,16,in
54214,0,11,26,16,coming
54314,0,11,26,16,in
54316,0,0,26,16,out
54316,0,1,26,16,out
54316,0,2,26,16,out
54316,0,3,26,16,out
54316,0,4,26,16,out
54316,0,5,26,16,out
54316,0,6,26,16,out
54316,0,7,26,16,out
54316,0,8,26,16,out
54316,0,9,26,16,out
54316,0,10,26,16,out
54316,0,11,26,16,out
54316,0,12,26,16,out
54316,0,13,26,16,out
54316,0,14,26,16,out
54316,0,15,26,16,out
54316,0,16,26,16,out
54316,0,17,26,16,out
54316,0,18,26,16,out
54316,0,19,26,16,out
54316,0,0,27,29,coming
54416,0,0,27,29,in
54544,0,1,27,29,coming
54644,0,1,27,29,in
54772,0,2,27,29,coming
54872,0,2,27,29,in
54970,0,8,27,29,coming
55070,0,8,27,29,in
55090,0,9,27,29,coming
55190,0,9,27,29,in
55318,0,10,27,29,coming
55418,0,10,27,29,in
55441,0,0,27,29,out
55441,0,1,27,29,out
55441,0,2,27,29,out
55441,0,3,27,29,out
55441,0,4,27,29,out
55441,0,5,27,29,out
55441,0,6,27,29,out
55441,0,7,27,29,out
55441,0,8,27,29,out
55441,0,9,27,29,out
55441,0,10,27,29,out
55441,0,11,27,29,out
55441,0,12,27,29,out
55441,0,13,27,29,out
55441,0,14,27,29,out
55441,0,15,27,29,out
55441,0,16,27,29,out
55441,0,17,27,29,out
55441,0,18,27,29,out
55441,0,19,27,29,out
55441,0,0,28,30,coming
55541,0,0,28,30,in
55665,0,1,28,30,coming
55765,0,1,28,30,in
56070,0,8,28,30,coming
56170,0,8,28,30,in
56247,0,11,28,30,coming
56347,0,11,28,30,in
56385,0,12,28,30,coming
56485,0,12,28,30,in
56522,0,0,28,30,out
56522,0,1,28,30,out
56522,0,2,28,30,out
56522,0,3,28,30,out
56522,0,4,28,30,out
56522,0,5,28,30,out
56522,0,6,28,30,out
56522,0,7,28,30,out
56522,0,8,28,30,out
56522,0,9,28,30,out
56522,0,10,28,30,out
56522,0,11,28,30,out
56522,0,12,28,30,out
56522,0,13,28,30,out
56522,0,14,28,30,out
56522,0,15,28,30,out
56522,0,16,28,30,out
56522,0,17,28,30,out
56522,0,18,28,30,out
56522,0,19,28,30,out
56522,0,0,29,13,coming
56622,0,0,29,13,in
56934,0,1,29,13,coming
57034,0,1,29,13,in
57082,0,4,29,13,coming
57182,0,4,29,13,in
57225,0,2,29,13,coming
57325,0,2,29,13,in
57436,0,3,29,13,coming
57536,0,3,29,13,in
58153,0,5,29,13,coming
58253,0,5,29,13,in
58867,0,6,29,13,coming
58967,0,6,29,13,in
59095,0,7,29,13,coming
59195,0,7,29,13,in
59215,0,0,29,13,out
59215,0,1,29,13,out
59215,0,2,29,13,out
59215,0,3,29,13,out
59215,0,4,29,13,out
59215,0,5,29,13,out
59215,0,6,29,13,out
59215,0,7,29,13,out
59215,0,8,29,13,out
59215,0,9,29,13,out
59215,0,10,29,13,out
59215,0,11,29,13,out
59215,0,12,29,13,out
59215,0,13,29,13,out
59215,0,14,29,13,out
59215,0,15,29,13,out
59215,0,16,29,13,out
59215,0,17,29,13,out
59215,0,18,29,13,out
59215,0,19,29,13,out
59215,0,0,30,24,coming
59315,0,0,30,24,in
59443,0,1,30,24,coming
59543,0,1,30,24,in
59671,0,2,30,24,coming
59771,0,2,30,24,in
59861,0,3,30,24,coming
59961,0,3,30,24,in
60180,0,6,30,24,coming
60280,0,6,30,24,in
60316,0,7,30,24,coming
60416,0,7,30,24,in
60437,0,5,30,24,coming
60537,0,5,30,24,in
60994,0,4,30,24,coming
61094,0,4,30,24,in
94837,0,0,30,24,out
94837,0,1,30,24,out
94837,0,2,30,24,out
94837,0,3,30,24,out
94837,0,4,30,24,out
94837,0,5,30,24,out
94837,0,6,30,24,out
94837,0,7,30,24,out
94837,0,8,30,24,out
94837,0,9,30,24,out
94837,0,10,30,24,out
94837,0,11,30,24,out
94837,0,12,30,24,out
94837,0,13,30,24,out
94837,0,14,30,24,out
94837,0,15,30,24,out
94837,0,16,30,24,out
94837,0,17,30,24,out
94837,0,18,30,24,out
94837,0,19,30,24,out
94837,0,0,31,2,coming
94937,0,0,31,2,in
94993,0,3,31,2,coming
95093,0,3,31,2,in
95218,0,4,31,2,coming
95318,0,4,31,2,in
95446,0,5,31,2,coming
95546,0,5,31,2,in
95674,0,6,31,2,coming
95774,0,6,31,2,in
95902,0,7,31,2,coming
96002,0,7,31,2,in
96023,0,0,31,2,out
96023,0,1,31,2,out
96023,0,2,31,2,out
96023,0,3,31,2,out
96023,0,4,31,2,out
96023,0,5,31,2,out
96023,0,6,31,2,out
96023,0,7,31,2,out
96023,0,8,31,2,out
96023,0,9,31,2,out
96023,0,10,31,2,out
96023,0,11,31,2,out
96023,0,12,31,2,out
96023,0,13,31,2,out
96023,0,14,31,2,out
96023,0,15,31,2,out
96023,0,16,31,2,out
96023,0,17,31,2,out
96023,0,18,31,2,out
96023,0,19,31,2,out
96023,0,0,32,38,coming
96123,0,0,32,38,in
96251,0,1,32,38,coming
96351,0,1,32,38,in
96479,0,2,32,38,coming
96579,0,2,32,38,in
96707,0,3,32,38,coming
96807,0,3,32,38,in
96857,0,13,32,38,coming
96957,0,13,32,38,in
97083,0,14,32,38,coming
97183,0,14,32,38,in
97311,0,15,32,38,coming
97411,0,15,32,38,in
97539,0,16,32,38,coming
97639,0,16,32,38,in
97894,0,7,32,38,coming
97994,0,7,32,38,in
98036,0,6,32,38,coming
98136,0,6,32,38,in
98285,0,8,32,38,coming
98385,0,8,32,38,in
98513,0,9,32,38,coming
98613,0,9,32,38,in
98741,0,10,32,38,coming
98841,0,10,32,38,in
99556,0,4,32,38,coming
99656,0,4,32,38,in
99784,0,5,32,38,coming
99884,0,5,32,38,in
103066,0,0,32,38,out
103066,0,1,32,38,out
103066,0,2,32,38,out
103066,0,3,32,38,out
103066,0,4,32,38,out
103066,0,5,32,38,out
103066,0,6,32,38,out
103066,0,7,32,38,out
103066,0,8,32,38,out
103066,0,9,32,38,out
103066,0,10,32,38,out
103066,0,11,32,38,out
103066,0,12,32,38,out
103066,0,13,32,38,out
103066,0,14,32,38,out
103066,0,15,32,38,out
103066,0,16,32,38,out
103066,0,17,32,38,out
103066,0,18,32,38,out
103066,0,19,32,38,out
103066,0,0,33,7,coming
103166,0,0,33,7,in
103294,0,1,33,7,coming
103394,0,1,33,7,in
103522,0,2,33,7,coming
103622,0,2,33,7,in
104506,0,3,33,7,coming
104606,0,3,33,7,in
104734,0,4,33,7,coming
104834,0,4,33,7,in
104962,0,5,33,7,coming
105062,0,5,33,7,in
105190,0,6,33,7,coming
105290,0,6,33,7,in
105418,0,7,33,7,coming
105518,0,7,33,7,in
105646,0,8,33,7,coming
105746,0,8,33,7,in
105874,0,9,33,7,coming
105974,0,9,33,7,in
106102,0,10,33,7,coming
106202,0,10,33,7,in
106222,0,0,33,7,out
106222,0,1,33,7,out
106222,0,2,33,7,out
106222,0,3,33,7,out
106222,0,4,33,7,out
106222,0,5,33,7,out
106222,0,6,33,7,out
106222,0,7,33,7,out
106222,0,8,33,7,out
106222,0,9,33,7,out
106222,0,10,33,7,out
106222,0,11,33,7,out
106222,0,12,33,7,out
106222,0,13,33,7,out
106222,0,14,33,7,out
106222,0,15,33,7,out
106222,0,16,33,7,out
106222,0,17,33,7,out
106222,0,18,33,7,out
106222,0,19,33,7,out
106222,0,0,34,18,coming
106322,0,0,34,18,in
106372,0,4,34,18,coming
106472,0,4,34,18,in
106588,0,5,34,18,coming
106688,0,5,34,18,in
106816,0,6,34,18,coming
106916,0,6,34,18,in
107044,0,7,34,18,coming
107144,0,7,34,18,in
107265,0,9,34,18,coming
107365,0,9,34,18,in
107366,0,0,34,18,out
107366,0,1,34,18,out
107366,0,2,34,18,out
107366,0,3,34,18,out
107366,0,4,34,18,out
107366,0,5,34,18,out
107366,0,6,34,18,out
107366,0,7,34,18,out
107366,0,8,34,18,out
107366,0,9,34,18,out
107366,0,10,34,18,out
107366,0,11,34,18,out
107366,0,12,34,18,out
107366,0,13,34,18,out
107366,0,14,34,18,out
107366,0,15,34,18,out
107366,0,16,34,18,out
107366,0,17,34,18,out
107366,0,18,34,18,out
107366,0,19,34,18,out
107366,0,0,35,8,coming
107466,0,0,35,8,in
107594,0,1,35,8,coming
107694,0,1,35,8,in
107766,0,5,35,8,coming
107866,0,5,35,8,in
107968,0,6,35,8,coming
108068,0,6,35,8,in
